"STATION","NAME","DATE","TMAX","TMIN"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-16","53","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-17","60","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-18","42","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-19","41","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-20","54","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-21","44","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-22","40","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-23","54","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-24","39","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-25","35","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-26","43","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-27","49","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-28","55","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-29","61","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-30","72","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-31","74","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-01","58","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-02","71","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-03","63","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-04","61","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-05","47","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-06","55","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-07","76","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-08","57","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-09","46","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-10","49","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-11","42","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-12","56","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-13","55","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-14","59","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-15","49","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-16","48","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-17","45","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-18","46","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-19","47","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-20","53","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-21","50","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-22","44","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-23","44","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-24","50","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-25","59","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-26","64","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-27","56","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-28","50","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-29","56","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-04-30","63","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-01","63","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-02","68","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-03","72","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-04","70","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-05","67","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-06","60","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-07","57","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-08","60","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-09","56","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-10","57","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-11","58","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-12","54","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-13","52","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-14","56","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-15","60","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-16","78","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-17","75","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-18","67","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-19","67","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-20","75","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-21","74","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-22","62","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-23","67","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-24","55","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-25","65","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-26","67","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-27","80","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-28","77","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-29","85","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-30","83","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-05-31","79","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-01","68","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-02","64","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-03","62","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-04","68","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-05","89","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-06","91","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-07","85","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-08","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-09","88","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-10","89","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-11","89","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-12","78","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-13","67","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-14","70","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-15","62","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-16","64","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-17","63","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-18","69","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-19","71","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-20","73","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-21","76","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-22","82","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-23","82","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-24","81","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-25","85","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-26","82","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-27","84","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-28","74","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-29","70","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-06-30","72","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-01","78","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-02","81","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-03","89","73"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-04","93","79"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-05","94","76"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-06","84","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-07","87","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-08","84","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-09","85","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-10","71","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-11","78","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-12","77","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-13","83","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-14","87","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-15","91","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-16","93","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-17","73","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-18","76","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-19","82","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-20","77","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-21","87","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-22","86","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-23","93","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-24","94","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-25","88","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-26","84","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-27","81","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-28","91","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-29","95","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-30","99","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-07-31","85","73"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-01","75","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-02","75","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-03","82","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-04","80","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-05","74","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-06","77","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-07","74","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-08","68","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-09","69","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-10","80","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-11","79","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-12","75","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-13","79","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-14","70","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-15","75","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-16","81","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-17","83","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-18","69","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-19","71","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-20","73","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-21","78","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-22","76","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-23","72","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-24","73","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-25","75","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-26","77","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-27","87","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-28","87","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-29","71","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-30","68","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-08-31","72","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-01","82","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-02","86","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-03","89","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-04","82","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-05","85","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-06","74","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-07","74","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-08","82","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-09","68","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-10","72","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-11","72","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-12","81","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-13","67","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-14","69","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-15","65","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-16","68","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-17","71","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-18","74","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-19","83","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-20","59","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-21","58","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-22","76","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-23","82","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-24","62","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-25","71","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-26","87","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-27","71","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-28","58","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-29","65","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-09-30","70","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-01","59","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-02","52","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-03","51","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-04","54","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-05","65","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-06","54","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-07","62","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-08","72","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-09","68","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-10","75","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-11","64","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-12","74","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-13","69","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-14","59","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-15","76","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-16","70","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-17","50","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-18","54","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-19","59","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-20","53","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-21","67","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-22","59","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-23","48","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-24","51","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-25","67","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-26","59","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-27","54","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-28","65","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-29","74","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-30","73","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-10-31","67","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-01","74","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-02","46","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-03","45","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-04","64","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-05","62","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-06","55","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-07","53","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-08","73","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-09","75","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-10","65","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-11","45","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-12","58","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-13","69","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-14","62","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-15","50","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-16","43","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-17","50","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-18","63","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-19","60","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-20","44","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-21","51","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-22","60","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-23","62","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-24","46","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-25","47","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-26","47","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-27","44","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-28","41","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-29","38","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-11-30","38","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-01","43","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-02","57","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-03","57","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-04","49","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-05","43","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-06","33","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-07","42","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-08","47","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-09","46","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-10","35","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-11","40","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-12","43","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-13","42","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-14","39","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-15","36","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-16","33","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-17","26","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-18","31","13"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-19","37","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-20","35","4"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-21","12","0"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-22","16","8"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-23","15","1"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-24","19","6"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-25","33","10"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-26","36","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-27","24","13"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-28","31","12"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-29","46","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-30","40","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-12-31","40","28"
