"TSF","species","height","low","high","scenario","Scenario","filter"
41,"Pigl",2.02665994228994,1.90997777324462,2.14891916667704,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
41,"Pima",1.23937685121642,1.15294118616256,1.33032984731751,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
41,"Potr",8.66025072824466,6.5525217558835,10.6873499800434,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
42,"Pigl",2.01787594077944,1.89665141366695,2.13848833750842,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
42,"Pima",1.27180412625779,1.1776649844535,1.36695810664228,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
42,"Potr",8.89094140158072,6.96972055174969,10.8214431411181,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
43,"Pigl",2.03165397669106,1.90230086597966,2.15747845473785,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
43,"Pima",1.3088330314588,1.2213366598471,1.38982766272558,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
43,"Potr",9.19869341239613,7.42332279665818,11.1242597976413,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
44,"Pigl",2.04364617379307,1.91160717691251,2.20039355694671,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
44,"Pima",1.33641176125252,1.2483985486154,1.42129823581298,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
44,"Potr",8.73057884605099,6.38879118812033,11.0268224958138,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
45,"Pigl",1.96356405561214,1.83059250428133,2.10232695578943,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
45,"Pima",1.35190334323528,1.25801823112763,1.44606451985926,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
45,"Potr",8.56758152701036,6.31513123716756,10.8252257167455,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
46,"Pigl",2.07209475944467,1.89772261188915,2.25850284005533,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
46,"Pima",1.221373983048,1.1030255307424,1.3436117811281,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
46,"Potr",8.77444855868817,6.41010550419017,11.007716294248,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
47,"Pigl",2.13248011249278,1.9466105595709,2.33471320544023,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
47,"Pima",1.24590167573414,1.12659558263976,1.36202401972834,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
47,"Potr",8.94655153852004,6.69801230841836,11.2777547991196,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
48,"Pigl",2.18624120466543,1.99284159705798,2.40148515459049,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
48,"Pima",1.24618472351957,1.12428952227953,1.37033524773701,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
48,"Potr",9.08684454408903,6.94284490180157,11.0705537984769,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
49,"Pigl",2.20956420059637,1.9977339754675,2.42529407755616,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
49,"Pima",1.28291378628425,1.16617814411939,1.41293368179323,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
49,"Potr",8.5546976990236,6.12756437443412,10.8288028590111,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
50,"Pigl",2.27884717556133,2.06001741685825,2.52663986831079,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
50,"Pima",1.30809000145133,1.18251464114612,1.42586671143783,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
50,"Potr",8.6858640756164,6.47850642794575,11.0609910705935,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
51,"Pigl",2.24675535324285,2.03823527650037,2.48658018844595,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
51,"Pima",1.2875879646859,1.17585852486428,1.40157343471517,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
51,"Potr",8.81431664513065,6.41435757495147,11.2091979756549,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
52,"Pigl",2.32254266768184,2.0896757433935,2.5758642274144,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
52,"Pima",1.24300978431422,1.13113066091305,1.36977849894651,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
52,"Potr",7.93886685467607,5.1981550253428,10.5132065567179,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
53,"Pigl",2.34353860428584,2.09229685604156,2.64073455548548,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
53,"Pima",1.25331599760898,1.13186919401109,1.38002129963659,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
53,"Potr",8.04890283178613,5.4683723770315,10.6093802241613,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
54,"Pigl",2.38958616386891,2.12625446906282,2.65619806550016,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
54,"Pima",1.27129310629758,1.14975110683162,1.39485984431083,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
54,"Potr",7.65188832808221,4.98167881954847,10.2474833993452,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
55,"Pigl",2.42101609631156,2.16138517235662,2.70290526409116,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
55,"Pima",1.27352035924994,1.13680165421754,1.4028115592014,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
55,"Potr",7.80477321632404,5.10664818855714,10.3568402859472,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
56,"Pigl",2.47555903333671,2.18119004075772,2.79890268955795,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
56,"Pima",1.3071259220218,1.17860400679976,1.43568585672856,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
56,"Potr",8.43761118666372,6.03202014940052,10.9611930287284,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
57,"Pigl",2.52524832527446,2.24009878015493,2.83682138242802,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
57,"Pima",1.36012951897891,1.23174589079391,1.49241599980663,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
57,"Potr",8.57285620306454,6.35652411774252,10.9707171793778,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
58,"Pigl",2.59847192896099,2.29356786004718,2.89141755066189,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
58,"Pima",1.42214289781573,1.29670676624399,1.55809995007993,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
58,"Potr",8.73127652471852,6.550793732359,10.9931738587087,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
59,"Pigl",2.63441068559144,2.32854529889655,2.96857104370142,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
59,"Pima",1.44295894823624,1.3149073226159,1.58813134590497,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
59,"Potr",8.85246714207137,6.73798266290863,10.9701413391622,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
60,"Pigl",2.69691247286673,2.3817635854653,3.04677870524029,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
60,"Pima",1.48200328877629,1.35241437881544,1.6215762739219,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
60,"Potr",9.26646575483131,6.99006230781406,11.3553274613744,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
61,"Pigl",2.7600397845579,2.45972030572931,3.10074341250512,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
61,"Pima",1.48127105112671,1.33777410356089,1.62863658433347,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
61,"Potr",8.42276366969724,5.90669963641956,11.0243554487724,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
62,"Pigl",2.81150186722218,2.49229816047667,3.14078427760634,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
62,"Pima",1.52891774662665,1.39666251174467,1.67260069677785,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
62,"Potr",8.74607763155833,6.19164288931743,11.3848825623209,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
63,"Pigl",2.80875430940724,2.4641418338478,3.21252390486061,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
63,"Pima",1.55454257530444,1.42005733337075,1.69258419514705,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
63,"Potr",8.16805298881871,5.33350032002443,10.7169598779153,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
64,"Pigl",2.82848931780342,2.44882883991589,3.23327325413277,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
64,"Pima",1.59553178191969,1.46025407569293,1.73310239105893,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
64,"Potr",8.23510100946946,5.62682022113784,10.74180119539,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
65,"Pigl",2.88012007780263,2.53367196256181,3.30492475621554,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
65,"Pima",1.59972033567415,1.4585706740829,1.74123306331433,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
65,"Potr",7.07703573436964,4.37031365850142,9.92952577111268,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
66,"Pigl",2.9422332850643,2.54191048402627,3.37664668478556,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
66,"Pima",1.59952772972483,1.45030790647402,1.75508251660187,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
66,"Potr",6.75547004540761,4.22312648696824,9.45220231076701,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
67,"Pigl",2.96298808514635,2.54314054478393,3.39063284176351,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
67,"Pima",1.60659673196968,1.45092025035224,1.75751674514235,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
67,"Potr",6.89833236648277,4.45267252177,9.52532620337537,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
68,"Pigl",3.0508871077335,2.64280164960948,3.50189946071876,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
68,"Pima",1.65677131891282,1.51752950451598,1.80374171694159,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
68,"Potr",7.04298452141158,4.5220329768617,9.55874000793943,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
69,"Pigl",3.05416998154444,2.59632590858361,3.55753703754535,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
69,"Pima",1.68083583172263,1.5288460234311,1.83335122595523,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
69,"Potr",7.18242029800559,4.84019338224421,9.83548929633741,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
70,"Pigl",2.96784166162856,2.54632728030302,3.41566784856031,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
70,"Pima",1.68628221152565,1.54391759640381,1.83661380866109,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
70,"Potr",7.62760894241786,5.095277935082,10.4154912823864,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
71,"Pigl",3.2562982731678,2.74764850750018,3.80352949557378,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
71,"Pima",1.67690095456399,1.52115940291818,1.83484383965257,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
71,"Potr",7.17577601352122,4.48915429491436,9.93680573267466,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
72,"Pigl",3.31337419863169,2.78508041256295,3.90926752202677,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
72,"Pima",1.65566887819072,1.49284924584945,1.81635001374402,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
72,"Potr",6.52107844872801,4.21756226407692,9.07974588656541,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
73,"Pigl",3.36899165682233,2.8410179048318,3.92496716723902,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
73,"Pima",1.64321818200798,1.49865725078289,1.80586296366097,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
73,"Potr",6.81929786568144,4.45174480760349,9.36897335211734,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
74,"Pigl",3.44933243227452,2.89855522952867,4.044248983988,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
74,"Pima",1.62899876119459,1.46267813608474,1.79169909943355,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
74,"Potr",6.76519787727348,4.08246796328139,9.51259747605818,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
75,"Pigl",3.52596455202962,2.97510064172296,4.15121475139531,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
75,"Pima",1.61866858961705,1.45665186137718,1.76296179037643,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
75,"Potr",7.0512533686219,4.10305247159807,9.94133024174414,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
76,"Pigl",3.63691256692105,3.02654487964999,4.30933250658985,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
76,"Pima",1.62327931583421,1.47248837532351,1.77630697423111,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
76,"Potr",6.32046269827161,3.88057383774986,9.20163160616598,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
77,"Pigl",3.68077887148519,3.05010268486302,4.40097086077719,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
77,"Pima",1.6366529121225,1.4865710225763,1.79762206561358,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
77,"Potr",6.11203210269347,3.50088359394252,8.6832978831076,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
78,"Pigl",3.75677161631241,3.08112758365431,4.44380579310864,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
78,"Pima",1.58570222922279,1.44158478686271,1.74952532879896,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
78,"Potr",6.4162716807076,3.76076224115381,9.04056669687258,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
79,"Pigl",3.69293760141032,3.07661680666659,4.37869096718351,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
79,"Pima",1.58463701475418,1.42269877129851,1.73194000685534,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
79,"Potr",6.60285066205415,3.96141386491502,9.18592497906747,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
80,"Pigl",3.72160204226643,3.08866093159087,4.4340527258868,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
80,"Pima",1.58569877257094,1.42869331119506,1.73863440662042,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
80,"Potr",6.96737521584072,4.29268659791303,9.58405645071988,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
81,"Pigl",3.75108462513724,3.05180192178343,4.4973175051282,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
81,"Pima",1.60436467709899,1.45233523763195,1.76395149732708,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
81,"Potr",6.68869679337952,3.94186521359473,9.41608962959637,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
82,"Pigl",3.80200414029169,3.15370195104345,4.57176149005139,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
82,"Pima",1.56249073831171,1.42101424355853,1.70772919151274,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
82,"Potr",6.35569674974841,3.93313391650953,9.22379449990826,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
83,"Pigl",3.83695502314787,3.06751564229155,4.61841848504911,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
83,"Pima",1.53305098891428,1.38016448528596,1.6865417286035,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
83,"Potr",6.07455107269463,3.56824656292575,8.98300941944673,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
84,"Pigl",3.92643286055798,3.188206189024,4.7718350633624,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
84,"Pima",1.54613894936051,1.41055507804626,1.70022093004885,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
84,"Potr",6.25947510255707,3.88603731667333,8.89732713802654,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
85,"Pigl",3.94956402521032,3.16746996198711,4.80620761476832,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
85,"Pima",1.53970736332615,1.39845391663526,1.68652870870987,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
85,"Potr",6.58878027143932,4.23024715185165,9.39055704788082,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
86,"Pigl",4.02488024958326,3.15556499420929,4.95338010819815,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
86,"Pima",1.56573390495436,1.42261665402347,1.71747047498709,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
86,"Potr",6.7730665214478,4.54869372505517,9.19874884424228,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
87,"Pigl",4.08341668927683,3.24580260178549,5.0422907270572,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
87,"Pima",1.57320192055799,1.42596163343645,1.71777531409016,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
87,"Potr",6.91233214972511,4.65289046802691,9.26695334681916,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
88,"Pigl",4.18018259640519,3.26945542202871,5.2096683869067,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
88,"Pima",1.58954109716168,1.436755468044,1.73775043948903,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
88,"Potr",7.62956369464044,5.03375135688318,10.2322796826782,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
89,"Pigl",4.18659538343937,3.23949252769401,5.1705774687741,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
89,"Pima",1.56246900120446,1.40984029279681,1.69498766943772,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
89,"Potr",7.48731061131866,4.63913762207661,10.198664240219,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
90,"Pigl",4.21585169688224,3.31722564922684,5.22112753770559,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
90,"Pima",1.57222770577301,1.42317466363674,1.70911172192914,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
90,"Potr",7.55269477698538,4.69453955236408,10.0917591882474,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
91,"Pigl",4.28140720546765,3.367540871175,5.33607925953665,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
91,"Pima",1.58299618350985,1.44134156258454,1.74170696249772,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
91,"Potr",7.59509054295945,4.80022485368932,10.1823424492415,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
92,"Pigl",4.35026390669801,3.33617912394264,5.46913929934826,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
92,"Pima",1.62406994332064,1.47275150036038,1.77373184898609,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
92,"Potr",8.05278139273326,5.39353289947907,10.7233184698555,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
93,"Pigl",4.40082636673324,3.41890716503454,5.5202973644764,"CPCRW_hare","Hare","Stands > 90% black spruce prefire"
